
id,name,lat,lon
8567533243,Gillespie 1590 block,48.384031,-123.629742
8567533244,Sooke Rd 4880 block,48.3964648,-123.60935
8567533245,Sooke Rd at Kangaroo,48.393481,-123.596897
8567533246,Sooke Rd. at Awsworth,48.425814,-123.563102
8567533247,East Sooke at Llanilar,48.366416,-123.684049
8567533317,Otter Point at Young Lake,48.39609,-123.76793
8567533318,Grant at West Coast,48.372663,-123.75025
8567533319,Grant at West Coast,48.372622,-123.749886
8567533320,Grant 7120 block,48.373331,-123.747416
8567533321,Dufour at Whiffin Spit,48.357479,-123.728376
8567533322,Pyrite at Banner,48.378405,-123.734609
8567533323,Otter Point at Rhodonite,48.383224,-123.733237
8567533324,Otter Point at Ayre,48.378512,-123.724516
8567533325,Church at Arranwood,48.386714,-123.723661
8567533326,Sooke Rd at Lazzar,48.387724,-123.697582
8567533327,Kaltasin at Seabroom,48.383702,-123.689218
8567533328,Kaltasin at Sooke Rd,48.386537,-123.687897
8567533329,Sooke Rd 5920 block,48.389308,-123.681968
8567533330,E Sooke Rd at Raglan,48.364445,-123.674315
8567533331,E Sooke Rd at Raglan,48.364124,-123.673801
8567533332,Sooke Rd at Woodlands,48.390741,-123.676772
8567533333,Sooke Rd at Saseenos,48.390844,-123.671943
8567533334,E Sooke Rd at Parkheights,48.358381,-123.65595
8567533335,E Sooke Rd at Gillespie,48.354356,-123.642619
8567533336,Sooke Rd at Ludlow,48.394038,-123.657999
8567533337,Sooke Rd 5460 block,48.394831,-123.655124
8567533338,Gillespie 1890 block,48.3915325,-123.6313352
8567533339,Sooke Rd at Impala,48.3937648,-123.6057072
8567533340,Sooke 5250 block,48.389028,-123.642837
8567533341,William Head at Lombard,48.365175,-123.543648
8567533342,Happy Valley at Brookview,48.397348,-123.551314
8567533343,Rocky Point 4540 block,48.3773,-123.54185
8567533344,Happy Valley 4350 block,48.386453,-123.544222
8567533345,William Head 4550 block,48.374919,-123.533791
8567533346,William Head at Parry,48.377016,-123.532778
8567533347,Metchosin at Happy Valley,48.380283,-123.530656
8567533348,Metchosin at Wootton,48.38217,-123.529065
8567533349,Metchosin at Wootton,48.382045,-123.528946
8567533350,Metchosin at Pears,48.389738,-123.525554
8567533351,Duke Rd W at Cliff,48.391506,-123.508561
8567533352,Duke Rd E at Gilbert,48.388165,-123.504582
8567533353,Duke Rd E 3770 block,48.389154,-123.498293
8567533354,Duke Rd E at Chapel Heights,48.390961,-123.496998
8567533355,Duke Rd E at Haystock,48.396819,-123.49573
8567533356,Metchosin at Farhill,48.400354,-123.490021
8567533717,West Coast at Croce,48.370241,-123.74721
8567533718,Grant at Winfield,48.374343,-123.744538
8567533719,Whiffin Spit at Wright,48.36334,-123.737351
8567533720,Pyrite at Rhodonite,48.383434,-123.73552
8567533721,Otter Point at Burr,48.391255,-123.73676
8567533722,West Coast at Maple,48.370631,-123.728355
8567533723,Otter Point at Grant,48.379648,-123.725185
8567533724,Church at Country,48.381923,-123.719942
8567533725,Church at Sooke Rd,48.379474,-123.718446
8567533726,Sunriver at Poplar,48.393393,-123.71364
8567533728,Sooke Rd at Phillips,48.383853,-123.705943
8567533729,Llanilar 6230 block,48.365527,-123.690312
8567533730,Glenidle at Idlemore,48.381582,-123.692113
8567533731,Idlemore at Glenidle,48.384026,-123.691673
8567533732,Copper Mine at Andover,48.363755,-123.678869
8567533733,Andover at Copper Mine,48.362988,-123.678546
8567533734,Sooke Rd at Kaltasin,48.387361,-123.688712
8567533735,Sooke Rd at Woodlands,48.390511,-123.67711
8567533736,E Sooke Rd 5900 block,48.359903,-123.660858
8567533737,Sooke Rd at Harbourview,48.391063,-123.666945
8567533738,E Sooke Rd at Boardman,48.358619,-123.648586
8567533739,E Sooke Rd at Gillespie,48.354448,-123.64246
8567533740,Sooke Rd 5370 block,48.390557,-123.651302
8567533741,Gillespie at Mt Matheson,48.358026,-123.635788
8567533742,Gillespie at Mt Matheson,48.35869,-123.633776
8567533743,Sooke Rd 5260 block,48.388605,-123.643726
8567533744,Sooke Rd at Polymede,48.3943527,-123.6358429
8567533746,,48.3959998,-123.6255911
8567533747,Sooke Rd 4880 block,48.396861,-123.609453
8567533748,Sooke Rd 5220 block,48.39095,-123.641114
8567533749,Lombard at Tavane,48.366592,-123.548552
8567533750,William Head at Lombard,48.365054,-123.543539
8567533751,Happy Valley at Lindholm,48.393203,-123.551182
8567533752,Rocky Point 4540 block,48.377455,-123.54149
8567533753,Happy Valley at Glen Forest,48.399297,-123.551007
8567533754,Happy Valley at Glen Forest,48.399331,-123.550811
8567533755,Happy Valley at Flesh,48.40197,-123.550469
8567533756,Happy Valley at Flesh,48.402085,-123.550206
8567533757,Happy Valley 4340 block,48.386403,-123.544463
8567533758,Metchosin at Witty Beach,48.384049,-123.52694
8567533759,Metchosin at Witty Beach,48.384335,-123.526975
8567534617,Kaltasin at Seabroom,48.382242,-123.689987
8567534618,E Sooke at Parkheights,48.358255,-123.655862
8567534619,Rocky Point at Arden,48.368938,-123.550348
8567534620,William Head at Taylor,48.368945,-123.539548
8567534621,Happy Valley 4370 block,48.384441,-123.54162
8567534622,Happy Valley at Neild,48.40477,-123.547836
8567534623,Duke Rd E at Dutnall,48.393609,-123.495685
8567534624,Happy Valley at Vitality,48.412484,-123.53463
8567534625,Marwood at Luxton,48.429523,-123.534389
8567534626,Marwood at Hazelwood,48.428986,-123.531758
8567534627,Happy Valley at Huckleberry,48.427488,-123.530355
8567534628,Happy Valley at Acadian,48.427632,-123.530068
8567534629,Cuaulta 790 block,48.425531,-123.509748
8567534631,Admirals at Cowper,48.45629,-123.413802
8567534632,Jacklin 3227 block,48.432934,-123.515723
8567534633,Fulton at Karger,48.421234,-123.508505
8567534634,Sunheights at Batting,48.418916,-123.514483
8567536306,Glen Lake at Colbourne,48.436019,-123.525903
8567536307,Glen Lake at Colbourne,48.436087,-123.525756
8567536308,Glen Lake at Paddle,48.434302,-123.525652
8567536309,Glen Lake at Page,48.434085,-123.525598
8567536310,Sooke Rd. at Happy Valley,48.432794,-123.524008
8567536311,Sooke Rd. at Happy Valley,48.432934,-123.523896
8567536312,Sooke Rd. at Willshire,48.43261,-123.521659
8567536313,Sooke Rd. at Willshire,48.432729,-123.521795
8567536314,Westshore Pkwy at Commander Crt,48.441556,-123.536173
8567536315,Westshore Pkwy at Commander Crt,48.442088,-123.535536
8567536316,Westshore Pkwy at Bombardier,48.443692,-123.536336
8567539417,William Head 4550 block,48.37505,-123.533913
8567539418,Metchosin at Lomax,48.391819,-123.521216
8567539419,Metchosin at Wootton,48.381017,-123.530187
8567539420,Happy Valley at Wild Ridge,48.409645,-123.539978
8567539421,Happy Valley at Wild Ridge,48.409829,-123.539652
8567539422,Happy Valley at Walfred,48.43081,-123.527953
8567539423,Marwood at Hazelwood,48.429161,-123.531997
8567539424,Jacklin at Walfred,48.429922,-123.517656
8567539425,Jacklin at Cecil Blogg,48.430604,-123.517416
8567539426,Millstream at Treanor,48.4638207,-123.4996671
8567539427,McCallum at Savory,48.455492,-123.51539
8567539429,Sunheights at Blue Sky,48.420019,-123.512099
8567539430,Sunheights at Columbus,48.417359,-123.51551
8567541317,Metchosin at Farhill,48.400087,-123.490681
8567546217,Happy Valley at Centremont,48.407549,-123.541523
8567546218,Happy Valley at Dicker,48.413504,-123.532995
8567546219,Happy Valley at Flatman,48.422606,-123.533049
8567546220,Sooke Rd. at Glenshire,48.429198,-123.542726
8567546221,Cuaulta at Zapata,48.426817,-123.511192
8567546222,Walfred 910 block,48.42882,-123.515512
8567546223,Cuaulta at Zapata,48.426491,-123.511467
8567546225,McCallum at Savory,48.455438,-123.515585
8567547017,Sooke Rd. at Penwood,48.430774,-123.534177
8567549287,Langford Pkwy at Langford Lake Rd,48.444857,-123.535872
8567549288,Langford Pkwy at Langford Lake Rd.,48.445126,-123.53591
8567558717,Cuaulta at Zapata,48.425571,-123.509544
8567558718,Walfred 900 block,48.427559,-123.514014
8567558719,Desmond at Wendy,48.413362,-123.514974
8567558817,Walfred 900 block,48.42751,-123.514235
8567558818,Bexhill at Bexhill Place,48.423694,-123.510723
8567558936,Westshore Pkwy at Landing Lane,48.451703,-123.541269
8567558937,Westshore Pkwy at Landing Lane,48.451656,-123.541589
8567558938,Westshore Pkwy at Westhills Dr,48.447184,-123.539416
8567558939,Westshore Pkwy at Westhills Dr,48.448884,-123.540851
8567559916,Glen Lake at Glenview,48.441019,-123.529582
8567579717,Bexhill 730 block,48.423509,-123.510454
8567580018,Latoria 570 block,48.407424,-123.507052
8567580019,Latoria at Pondside,48.406604,-123.502465
8567582317,Latoria at Ryder Hesjedal,48.407682,-123.490264
8567582318,Latoria at Ryder Hesjedal,48.407299,-123.491596
8567582319,Latoria at Dunlin,48.408373,-123.487982
8567582320,Latoria at Bezanton,48.40718,-123.504256
8567582321,Wishart at Bunker,48.408848,-123.500424
8567582322,Wishart at Bunker,48.409399,-123.499852
8567582324,Desmond at Wendey,48.413975,-123.514707
8567582325,Sunheights at Sun Estates,48.415281,-123.513822
8567582326,Sunheights at Columbus,48.417265,-123.515661
8567584417,Wishart 3480 block,48.411806,-123.498755
8567584418,Latoria 570 block,48.407565,-123.506998
8567584419,Latoria at Wishart,48.406468,-123.500968
8567584421,Latoria at Desmond,48.411563,-123.517048
8567584422,Latoria at Desmond,48.411307,-123.516694
8567584423,Latoria at Kelly Dawn,48.411054,-123.515215
8567584429,Latoria 860 block,48.414577,-123.524693
8567584430,Latoria at Klahanie,48.412921,-123.520267
8567584431,Veterans Memorial Pkwy at Cairndale,48.421908,-123.503796
8567584432,Stornoway at Cairndale,48.42098,-123.501573
8567584433,Stornoway at Strathdee,48.418576,-123.496393
8567584434,Milburn at Aloha,48.416968,-123.476496
8567584435,Lagoon at Heatherbell,48.420787,-123.480218
8567584436,Wishart at Rockwood,48.415523,-123.495417
8567584437,Wishart at Stornaway,48.418995,-123.495275
8567584438,Benhomer at Swindell,48.417191,-123.484395
8567584439,Metchosin at Farview,48.4188053,-123.4841702
8567584440,Metchosin Rd at Raynerwood Pl,48.423058,-123.487873
8567584441,Lagoon at Christopher,48.420186,-123.484063
8567584442,Lagoon at Christopher,48.420312,-123.484138
8567584517,Wishart 3480 block,48.411773,-123.498551
8567584520,Latoria at Kelly Dawn,48.410745,-123.514685
8567584525,Latoria at Castlewood,48.409351,-123.511447
8567584526,Cairndale at Veterans Memorial Pkwy,48.421284,-123.503608
8567584527,Milburn at Hatley,48.419421,-123.48066
8567584528,Milburn at Hockering,48.418192,-123.479078
8567584529,Lagoon at Lanai,48.418501,-123.475331
8567586817,Desmond at Latoria,48.411543,-123.516764
8567586819,Sunheights at Batting,48.41893,-123.514847
8567586820,Sunheights at Claudette,48.420727,-123.51245
8567586821,Fulton at Sunheights,48.419836,-123.511199
8567586822,Stornoway at Rothnie,48.418969,-123.499466
8567586823,Lagoon at Anchorage,48.417659,-123.473447
8567586824,Wishart at Webb,48.417902,-123.495088
8567586825,Metchosin at Kenning,48.413932,-123.483561
8567586826,Metchosin at Cotlow,48.414453,-123.483313
8567586827,Painter at Sue Mar,48.417189,-123.489542
8567586828,Benhomer at Painter,48.41826,-123.488745
8567586829,Metchosin at Sangster,48.421355,-123.486736
8567586830,Metchosin at Painter,48.421869,-123.486818
8567586831,Metchosin at Cedarcrest,48.431338,-123.495297
8567586832,Metchosin at Eiderwood,48.430774,-123.494877
8567586833,Metchosin at Laren,48.428055,-123.492563
8567586835,Sooke Rd. at Lynnlark,48.431674,-123.498887
8567586836,Metchosin at Trout,48.431984,-123.49534
8567586837,Wishart at Acland,48.420401,-123.495354
8567586838,Wishart at Owens,48.421966,-123.492957
8567587018,Fulton at Karger,48.421276,-123.508708
8567587019,Metchosin at Raynerwood,48.424179,-123.488271
8567587021,Sooke Rd. at Ayton,48.433284,-123.518918
8567587022,Sooke Rd. at Jacklin,48.434037,-123.516553
8567587023,Jacklin at Sunridge Valley,48.435473,-123.514269
8567587024,Sooke Rd. at Jacklin,48.4337,-123.51445
8567587025,Sooke Rd. at Cecil Blogg,48.431801,-123.50933
8567587026,Sooke Rd. at Cecil Blogg,48.432303,-123.509986
8567587219,Latoria at Castlewood,48.409196,-123.511474
8567587220,Cairndale at Brenda,48.42034,-123.499229
8567587221,Cairndale at Willowdale,48.419873,-123.497214
8567587222,Lagoon at Goldfinch,48.419085,-123.476593
8567587223,Wishart at Dressler,48.417316,-123.495618
8567587224,Wishart at Rockwood,48.416099,-123.495582
8567587225,Wishart at Stornoway,48.418813,-123.494991
8567587226,Dressler at Wishart,48.416847,-123.494437
8567587227,Benhomer at Tibbitt,48.417803,-123.487486
8567587228,Metchosin at Farview,48.419236,-123.484738
8567587229,Metchosin at Daniel,48.417896,-123.483805
8567587230,Sooke Rd. at Fulton,48.429915,-123.505562
8567587417,Latoria 850 block,48.414681,-123.524615
8567587418,Latoria at Klahanie,48.413207,-123.521241
8567587419,Dressler 430 block,48.416536,-123.492385
8567587420,Metchosin at Wishart,48.427202,-123.491559
8567587421,Wishart at Allandale,48.424649,-123.491438
8567587423,Wishart at Tipton,48.42205,-123.493161
8567587424,Jacklin at Sunridge Valley,48.435469,-123.514492
8567587518,Dressler 440 block,48.416442,-123.492506
8567587519,Painter at Bidwell,48.417048,-123.489831
8567587520,Metchosin at Laren,48.427865,-123.492577
8567587521,Sooke Rd. at Carran,48.431978,-123.497931
8567587522,Sooke Rd. at Fulton,48.429695,-123.505433
8567587523,Veterans Memorial Pkwy at Sooke Rd.,48.430473,-123.50282
8567587524,Veterans Memorial Pkwy at Allandale,48.427972,-123.5022853
8567592917,Benhomer at Metchosin,48.417047,-123.483395
8567592918,Sooke Rd. at Ayton,48.433246,-123.518474
8567593269,Jenkins at Reunion,48.438791,-123.509666
8567593270,Jenkins at Reunion,48.438826,-123.509316
8567593271,Jenkins at Phipps,48.438393,-123.507943
8567593272,Kelly at Veterans Memorial Pkwy,48.438299,-123.505368
8567593273,Veterans Memorial Pkwy at Kelly,48.43746,-123.504779
8567593274,Veterans Memorial Pkwy at Kelly,48.439048,-123.5041
8567594417,Wishart at Allendale,48.424679,-123.491638
8567594517,Metchosin at Wishart,48.426046,-123.490352
8567595261,Amy at Westshore Pkwy,48.457878,-123.541032
8567595262,Westshore Pkwy at Amy,48.45671,-123.538972
8567595263,Goldstream Ave at Ed Nixon Trailhead,48.455129,-123.534098
8567595264,Westshore Pkwy at Kettle Lake Dr.,48.453691,-123.541697
8567595265,Westshore Pkwy at Kettle Lake Dr.,48.454125,-123.541399
8567595266,Bear Mountain Pkwy at Country Club Way,48.475922,-123.530697
8567595267,Bear Mountain Pkwy at Stone Gate,48.472615,-123.512833
8567598060,Langford Pkwy at Phipps,48.442004,-123.503946
8567598061,Langford Pkwy at Veterans Memorial Pkwy,48.442227,-123.503875
8567598062,Langford Pkwy at Attree,48.44317,-123.50793
8567599146,Humpback at Rock Hill,48.458853,-123.553361
8567599147,Sooke Lake Rd at Corrine,48.4598,-123.550722
8567599148,Mt Wells at Bolanne,48.45709,-123.551259
8567599149,Sooke Lake Rd at Amy,48.459951,-123.54909
8567599150,Sooke Lake Rd at Amy,48.460049,-123.549356
8567599151,Mt Wells at Sunvale,48.458576,-123.549116
8567599152,Amy at Sooke Lake,48.458861,-123.545741
8567599153,Amy at Sooke Lake,48.458635,-123.545585
8567599159,Jenkins at Avrill,48.440604,-123.513048
8567599160,Jenkins at Avrill,48.440648,-123.512661
8567599161,Jacklin at Jenkins - Westshore T.C.,48.440793,-123.511473
8567599162,Jacklin at Rex - Westshore Town Ctr,48.44161,-123.510773
8567599163,Belmont at Egerton,48.438804,-123.46553
8567599164,Belmont at Lascelles,48.437258,-123.461858
8567599165,College at Thetis,48.436709,-123.46121
8567600491,Belmont at Ocean Blvd,48.440513,-123.466697
8567600785,Sooke Rd. at Ridley,48.434265,-123.493066
8567600786,Sooke Rd. at Heatherly,48.434393,-123.492274
8567600787,Millstream at Sunshine Tce,48.4613928,-123.4981065
8567600788,Millstream at McCallum,48.4595908,-123.4975085
8567600789,Millstream at Sunshine Tce,48.461293,-123.497641
8567603117,Glen Lake at Kathlynn,48.439702,-123.529316
8567603118,Glen Lake at Kathlynn,48.439721,-123.529067
8567603119,Glen Lake at Glenview,48.4417332,-123.528188
8567603120,Glen Lake at Springhill,48.442606,-123.526272
8567603121,Glen Lake at Springhill,48.442698,-123.526721
8567603122,Glen Lake at Waterlily,48.438477,-123.527773
8567603123,Glen Lake at Waterlily,48.438542,-123.52759
8567603124,Jenkins at Glen Lake,48.441905,-123.523005
8567603125,Jenkins at Glen Lake,48.441814,-123.522742
8567603126,Jenkins at Haslam,48.441878,-123.520608
8567603127,Jenkins at Haslam,48.441659,-123.519877
8567603128,Royal Roads University / Hatley Castle,48.435381,-123.471529
8567603417,Westshore Pkwy at Bombardier,48.444102,-123.536672
8567603827,Jenkins at Hull,48.441339,-123.516834
8567603828,Jenkins at Hull,48.441441,-123.516461
8567608510,Jacklin at Terlane - Belmont Market,48.43868,-123.512711
8567608511,Jacklin at Terlane - Belmont Market,48.438632,-123.512526
8567608512,Kelly at Pickford,48.437183,-123.499636
8567608513,Kelly at Pickford,48.436785,-123.498571
8567608514,Kelly at Metchosin,48.436243,-123.495933
8567608515,Kelly at Metchosin,48.43582,-123.494748
8567608516,Kelly at Sooke Rd.,48.435164,-123.492187
8567616760,Phipps at Kelly,48.440604,-123.505802
8567616761,Phipps at Kelly,48.440555,-123.505613
8567616762,Veterans Memorial Pkwy at Langford Pkwy,48.440947,-123.503014
8567616763,Veteran's Memorial Pkwy at Langford Pkwy,48.440984,-123.502545
8567620757,Bear Mountain Pkwy at Longspur,48.470347,-123.508517
8567620758,Bear Mountain Pkwy at Longspur,48.4702278,-123.5080715
8567621549,Bellamy at Phelps,48.466729,-123.493975
8567621550,Treanor at Bellamy,48.464916,-123.493685
8567621551,Phelps at Sabina,48.4667338,-123.4915092
8567621552,Treanor at Cottier,48.465576,-123.491092
8567621553,Phelps at Heather Ann,48.467295,-123.487023
8567621554,Treanor at Rockcliffe,48.465595,-123.486784
8567621617,Kelly at Sooke Rd.,48.435236,-123.491981
8567621618,Sooke Rd. at Kelly,48.43545,-123.489944
8567621619,Sooke Rd. at Ledsham,48.435355,-123.489843
8567621620,Sooke at Mount View,48.436717,-123.487439
8567621621,Sooke at Acacia,48.437035,-123.486582
8567621622,Bear Mountain Pkwy at Echo Valley,48.469109,-123.512148
8567621623,Bear Mountain Pkwy at Echo Valley,48.4689848,-123.5122555
8567622354,Bear Mountain Pkwy at Nicklaus Dr,48.475294,-123.523381
8567622355,Bear Mountain Pkwy at Nicklaus Dr,48.475077,-123.522142
8567622356,Setchfield at Treanor,48.4666,-123.508497
8567622357,Setchfield at Treanor,48.466498,-123.508254
8567622358,Treanor at Misty,48.467048,-123.507015
8567622359,Setchfield 2360 block,48.465577,-123.507522
8567622360,Treanor at Camli,48.466243,-123.505421
8567622361,Treanor at Camli,48.465893,-123.505166
8567622362,Millstream at Goldie,48.4674178,-123.5018905
8567623685,Millstream at All Fun Rec/Western Spdwy,48.470555,-123.5039076
8567623686,Millstream at All Fun Rec/Western Spdwy,48.4703309,-123.5030608
8567635299,Gourman at Brandy,48.470556,-123.492888
8567635300,Goldie at Bellamy,48.468437,-123.493379
8567635301,Bellamy at Larabie,48.469347,-123.491508
8567635302,Gourman at Bellamy,48.470559,-123.490089
8567636304,Bear Mountain Pkwy at Players Dr,48.474445,-123.517731
8567636305,Bear Mountain Pkwy at Players Dr,48.4743128,-123.5179505
8567639256,Millstream at Hoylake,48.465886,-123.501053
8567639257,Treanor at Belair,48.464625,-123.499193
8567639258,Treanor at Belair,48.464541,-123.49879
8567639259,Millstream at Treanor,48.463808,-123.499201
8567639260,Treanor at Hoylake,48.464728,-123.497135
8567639261,Treanor at Selwyn,48.464653,-123.49554
8567643970,Florence Lake at Setchfield,48.459364,-123.511337
8567643971,Florence Lake at Setchfield,48.459755,-123.51127
8567643972,Florence Lake at Rhapsody,48.458013,-123.509978
8567643973,Florence Lake at Rhapsody,48.458207,-123.509939
8567643974,McCallum Rd 799 Block,48.458498,-123.504855
8567650017,Setchfield at Martin,48.460743,-123.509643
8567650018,Setchfield at High Forest,48.463255,-123.507018
8567650019,Setchfield at Buckler,48.462183,-123.507785
8567651017,Goldstream at Lakeshore,48.453289,-123.530523
8567651018,Goldstream at Leigh,48.44971,-123.518836
8567651019,Goldstream 1170 Block,48.449876,-123.524427
8567651021,Carlow at Costin,48.447571,-123.514206
8567651023,Peatt at Goldstream,48.449849,-123.500448
8567651024,Peatt at Goldstream,48.450102,-123.500075
8567651025,Peatt at Arncote,48.454571,-123.497635
8567651026,Veterans Memorial Pkwy at Peatt,48.455526,-123.496421
8567651027,Strandlund at Duncan,48.456832,-123.4928
8567651217,Goldstream at Wenger,48.452016,-123.528711
8567651218,Hwy 1 n/b ramp at Leigh,48.455554,-123.520204
8567651219,McCallum at Springboard,48.453978,-123.509631
8567651220,Leigh at Goldstream,48.450012,-123.518221
8567651221,Goldstream at Hartsdale,48.449177,-123.52094
8567651222,Goldstream at Leigh,48.449569,-123.517454
8567651317,Goldstream at 1200 Block,48.45049,-123.526451
8567651318,Goldstream 1170 Block,48.449587,-123.524155
8567651418,Leigh at Hwy 1 s/b ramp,48.452854,-123.518887
8567651419,McCallum at Shell Gas Station,48.453216,-123.511307
8567651420,McCallum at Hwy 1 n/b ramp,48.453507,-123.509678
8567651421,Florence Lake at Citation,48.455898,-123.507834
8567651422,Carlow at Goldstream,48.449218,-123.513097
8567651423,Carlow at Goldstream,48.449238,-123.5133
8567651424,Goldstream at Spencer,48.450239,-123.510796
8567651426,Dunford at Carlow,48.445891,-123.514491
8567651427,Dunford at Jacklin,48.445094,-123.511291
8567651429,Veterans Memorial Pkwy at Hoffman,48.450242,-123.495055
8567651430,Peatt at Arncote,48.454504,-123.4975
8567652117,Leigh at Hwy 1 s/b ramp,48.454133,-123.519111
8567652118,Goldstream at Spencer,48.449879,-123.512423
8567652119,Goldstream at Jacklin,48.450849,-123.506361
8567652120,Carlow at Linda,48.447218,-123.514753
8567652121,Dunford at Henry Eng Pl,48.445744,-123.514331
8567652122,Peatt at Brock,48.452536,-123.4988
8567652123,Strandlund at Peatt,48.455656,-123.496271
8567652125,Veterans Memorial Pkwy at Goldstream,48.446086,-123.496026
8567652317,Florence Lake at Citation,48.455585,-123.507972
8567652318,Goldstream at Spencer,48.450364,-123.51087
8567652319,Veterans Memorial Pkwy at Percy,48.450416,-123.495443
8567652320,Veterans Memorial Pkwy at Peatt,48.454506,-123.496217
8567652321,Peatt at Brock,48.452723,-123.498483
8567652322,Veterans Memorial Pkwy at Station,48.445968,-123.496502
8567652323,Atkins at Anya,48.456437,-123.467186
8567652324,Six Mile at Damon,48.4576245,-123.4624317
8567652325,Six Mile at Damon,48.457384,-123.462057
8567652326,Atkins 370 block,48.447645,-123.476948
8567658317,Goldstream at Matson,48.450882,-123.507528
8567658319,Strandlund at Duncan,48.456623,-123.493457
8567658320,Veterans Memorial Pkwy at Marlisa,48.452507,-123.495186
8567658321,Selwyn at Wentwich,48.456685,-123.488867
8567658322,Atkins 360 block,48.447549,-123.477439
8567658323,Atkins at Myra,48.45254,-123.468943
8567658324,Selwyn at Selwyn Oaks,48.450401,-123.486008
8567661218,Selwyn at Selwyn Oaks,48.450458,-123.485824
8567661219,Lands End at West Saanich,48.69565,-123.457375
8567661220,West Saanich at Readings,48.6945,-123.457738
8567661221,West Saanich at Brickley,48.692177,-123.457712
8567661222,Lands End at Hedgerow,48.69173,-123.427867
8567661223,West Saanich at Tatlow,48.68724,-123.4577022
8567661224,Lands End at Elderberry,48.690207,-123.424691
8567661225,West Saanich at Clayton,48.680993,-123.457667
8567661227,Bay at Roseberry,48.434387,-123.343857
8567661228,Bay at Cedar Hill,48.434587,-123.347328
8567661230,Bay at Dowler,48.435413,-123.361428
8567661232,Ocean at Canora,48.644501,-123.416595
8567661234,McDonald Park Rd at White Birch,48.667166,-123.41697
8567661235,Resthaven 10460 block,48.66621,-123.412931
8567663817,Selwyn at Wentwich,48.457047,-123.489868
8567663818,Atkins at Crystalview,48.449961,-123.478264
8567663819,Atkins at Country,48.44992,-123.470235
8567663820,Selwyn at Wynwood,48.453111,-123.486504
8567663821,Lands End at Howcrest,48.697482,-123.439335
8567663822,Wain at Deep Cove,48.677062,-123.478305
8567663823,Downey 550 block,48.673555,-123.475973
8567663824,Downey 830 block,48.673522,-123.464312
8567663825,Bay at Victor,48.434092,-123.337857
8567663826,Bay F,48.4660764,-123.308996
8567663827,Bay I,48.4660133,-123.3085027
8567663829,Ocean at Canora,48.644368,-123.41642
8567663831,West Saanich at Towner Park,48.668075,-123.457744
8567663832,McDonald Park Rd at Blue Heron,48.669551,-123.417623
8567667218,Atkins at Anya,48.456456,-123.467383
8567667219,Atkins at Crystalview,48.450047,-123.4781
8567667220,Atkins at Myra,48.452382,-123.468718
8567667221,Selwyn at Downhome,48.452411,-123.486029
8567667222,Selwyn at Leckfield,48.455696,-123.486663
8567667223,Lands End at Greenpark,48.68801,-123.420024
8567667224,Lands End at Woodpecker,48.685645,-123.416703
8567667226,Swartz Bay Passenger Loop Bay B,48.6880001,-123.412182
8567667227,Lands End 1350 block,48.697752,-123.443522
8567667228,Lands End at Seabreeze,48.697274,-123.447068
8567667229,Lands End at Junco,48.694454,-123.429983
8567667230,West Saanich at Birch,48.679192,-123.457665
8567667231,Madrona at Cromar,48.675542,-123.482281
8567667232,Wain at Derrick,48.677009,-123.471066
8567667233,Wain 820 block,48.67702,-123.464765
8567667234,Wain 920 block,48.677027,-123.460819
8567667235,Downey at Madrona,48.67356,-123.480215
8567667236,Downey at West Saanich,48.673544,-123.460438
8567667241,McDonald Park Rd at Bayfield,48.671477,-123.421668
8567673217,Atkins at Six Mile,48.4581983,-123.4648833
8567673218,Atkins at Country,48.450023,-123.470403
8567673219,West Saanich at Maple,48.682409,-123.457669
8567673220,Madrona at Wain,48.676683,-123.484757
8567673221,Downey at Derrick,48.673511,-123.470551
8567673225,Bay at Cedar Hill,48.43476,-123.34807
8567673226,Bay at Dowler,48.435561,-123.361435
8567673227,McDonald Park Rd at Resthaven,48.666483,-123.416954
8567673228,Resthaven at Shoal Harbour Pier,48.666097,-123.41219
8567673317,Atkins at Six Mile,48.4581433,-123.4648479
8567673318,Wain 550 block,48.677043,-123.475697
8567673320,Bay at Quadra,48.435328,-123.357475
8567673321,Hwy 17 n/b ramp at McDonald Park Rd,48.676008,-123.426032
8567673323,West Saanich at Totem Ln,48.664774,-123.45401
8567675817,Atkins at Leggett,48.450006,-123.484339
8567675818,Lands End at Cloake Hill,48.69591,-123.451857
8567675819,Bay at Roseberry,48.434501,-123.344026
8567675820,Hwy 17 s/b ramp at Wain Rd,48.67678,-123.427486
8567676017,Selwyn at Mill Hill,48.456026,-123.48708
8567681617,McDonald Park Rd 10580 block,48.669286,-123.417757
8567681618,Resthaven at McDonald Park Rd,48.666222,-123.416499
8567690918,Mills at McDonald Park Rd,48.6553939,-123.4165889
8567690919,McDonald Park Rd 10280 block,48.661131,-123.416911
8567690920,Ardwell at Simister,48.662649,-123.406599
8567690921,Ardwell at Simister,48.662523,-123.407331
8567691917,West Saanich 10340 block,48.663126,-123.451316
8567691918,West Saanich at Tapping,48.658814,-123.447003
8567691919,Mills at West Saanich,48.6554469,-123.4444289
8567691920,Mills at West Saanich,48.655305,-123.444879
8567691921,Ardwell at Devlin,48.66252,-123.409452
8567691922,Bowerbank at Malaview,48.657355,-123.410054
8567694017,Mills at Littlewood,48.6554109,-123.4301359
8567694018,Mills at Littlewood,48.655318,-123.432028
8567694417,Mills at Avenger Way,48.6554159,-123.4232749
8567694418,Canora at Northbrook,48.63999,-123.417658
